order_id,purchase_month,delivery_class,kpi_seller_handling_days,source_seller_handling_days,kpi_carrier_transit_days,source_carrier_transit_days,kpi_delivery_delay_days,source_delivery_delay_days,kpi_purchase_to_delivery_days,kpi_promised_window_days,is_seller_handling_eligible,is_carrier_transit_eligible
000c3e6612759851cc3cbb4b83257986,2017-08-01,early,0.4981365740740741,0.4981365740740741,3.992662037037037,3.992662037037037,-13,-13,7.217592592592593,20,True,True
00685d31ae12e47470ba5c18ba74f22c,2017-08-01,late,1.9102777777777777,1.9102777777777777,35.59871527777778,35.59871527777778,8,8,37.51871527777778,30,True,True
00137e170939bba5a3134e2386413108,2017-11-01,early,3.550659722222222,3.550659722222222,12.978506944444444,12.978506944444444,-7,-7,17.098807870370372,24,True,True
000e906b789b55f64edcb1f84030f90d,2017-11-01,late,1.067962962962963,1.067962962962963,16.86144675925926,16.86144675925926,2,2,17.939583333333335,16,True,True
00061f2a7bc09da83e415a52dc8a4af1,2018-03-01,early,2.2908101851851854,2.2908101851851854,1.7759722222222223,1.7759722222222223,-11,-11,4.075104166666667,16,True,True
0032d07457ae9c806c79368d7d9ce96b,2018-03-01,late,2.894710648148148,2.894710648148148,47.16130787037037,47.16130787037037,12,12,50.09436342592593,38,True,True
00024acbcdf0a6daa1e931b038114c75,2018-08-01,early,2.1372916666666666,2.1372916666666666,4.003229166666666,4.003229166666666,-6,-6,6.147268518518518,12,True,True
003a94f778ef8cfd50247c8c1b582257,2018-08-01,late,2.9630324074074075,2.9630324074074075,17.42127314814815,17.42127314814815,9,9,20.393136574074074,12,True,True
